individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc
last,null,reducedErrorPruning,true,false,null,1,false,false,null,null,true,true,null,false,null,null,true,null,false,null,null,weka.attributeSelection.GreedyStepwise,null,true,6,false,null,auc,RuleExtractorAggregator,true,false,2,null,null,null,false,3,false,true,3,true,null,1.0
overall,null,reducedErrorPruning,true,false,null,1,false,false,null,null,true,true,null,false,null,null,true,null,false,null,null,weka.attributeSelection.GreedyStepwise,null,true,6,false,null,auc,RuleExtractorAggregator,true,false,2,null,null,null,false,3,false,true,3,true,null,1.0
gen_000_ind_000,false,reducedErrorPruning,true,true,0.05,3,false,true,null,null,true,true,null,true,null,9,false,confidenceFactor,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,5,true,false,mae,RuleExtractorAggregator,true,true,3,8,null,null,true,3,true,true,7,false,1.0,null
gen_000_ind_001,true,confidenceFactor,true,true,null,2,false,true,null,null,true,true,0.05,true,null,3,false,unpruned,false,false,false,weka.attributeSelection.GreedyStepwise,true,true,9,true,false,auc,MajorityVotingAggregator,true,true,2,3,null,null,true,null,true,false,6,false,1.0,null
gen_000_ind_002,false,unpruned,true,null,0.15,8,false,true,1,9,true,true,null,true,null,5,false,confidenceFactor,true,false,false,weka.attributeSelection.BestFirst,true,true,4,false,true,acc,CompetenceBasedAggregator,false,true,2,4,null,null,false,null,null,false,8,null,1.0,null
gen_000_ind_003,false,confidenceFactor,true,false,null,7,false,true,1,7,true,true,0.15,true,1,3,false,unpruned,true,true,false,weka.attributeSelection.BestFirst,true,true,5,true,false,acc,RuleExtractorAggregator,true,false,4,3,4,null,true,null,null,true,5,null,1.0,null
gen_000_ind_004,true,confidenceFactor,true,false,null,4,true,true,2,9,true,true,0.35,true,3,2,true,reducedErrorPruning,true,true,true,weka.attributeSelection.BestFirst,true,true,5,true,false,rmse,CompetenceBasedAggregator,true,false,4,2,3,2,false,null,null,false,2,null,1.0,null
gen_000_ind_005,true,null,true,null,null,5,null,true,null,null,false,true,null,true,10,5,false,unpruned,true,true,false,weka.attributeSelection.GreedyStepwise,false,true,10,true,true,auc,MajorityVotingAggregator,null,null,4,6,7,null,null,null,true,null,null,true,1.0,null
gen_000_ind_006,false,confidenceFactor,true,false,null,1,true,true,null,null,true,true,0.45,true,1,7,false,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,7,true,true,rmse,MajorityVotingAggregator,true,false,7,3,10,2,true,null,true,false,4,true,1.0,null
gen_000_ind_007,true,reducedErrorPruning,null,false,null,10,true,true,null,null,true,true,null,true,5,6,null,reducedErrorPruning,false,true,false,weka.attributeSelection.GreedyStepwise,false,false,null,null,false,auc,MajorityVotingAggregator,true,true,null,2,5,4,false,10,false,false,8,false,1.0,null
gen_000_ind_008,true,unpruned,false,null,null,10,false,true,null,null,true,true,null,true,9,4,null,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,true,null,true,true,auc,MajorityVotingAggregator,false,true,7,7,2,9,false,null,false,false,8,true,1.0,null
gen_000_ind_009,true,confidenceFactor,true,false,null,1,true,true,2,4,true,true,0.25,true,null,6,false,unpruned,false,false,false,weka.attributeSelection.BestFirst,false,true,4,true,false,auc,RuleExtractorAggregator,false,false,3,4,null,null,true,null,null,true,2,null,1.0,null
gen_000_ind_010,false,confidenceFactor,true,true,null,6,false,true,1,4,true,true,0.25,true,null,9,false,unpruned,false,false,false,weka.attributeSelection.BestFirst,false,true,4,false,true,mae,CompetenceBasedAggregator,true,false,2,2,null,null,true,null,null,true,3,null,1.0,null
gen_000_ind_011,true,reducedErrorPruning,true,false,null,9,false,true,2,9,true,true,null,true,4,10,false,reducedErrorPruning,false,true,true,weka.attributeSelection.BestFirst,false,true,4,true,false,mae,CompetenceBasedAggregator,false,true,7,7,6,2,false,10,null,false,2,null,1.0,null
gen_000_ind_012,true,unpruned,true,null,null,10,true,true,null,null,true,true,null,false,null,null,true,null,false,false,null,weka.attributeSelection.GreedyStepwise,null,true,5,true,null,mae,CompetenceBasedAggregator,false,false,8,5,null,null,true,null,true,true,4,true,1.0,null
